REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16103605,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,06/05/2016,00:21,3400 block Delaware St,Perry North,1,,
OFFENSE 2.0,16103605,2705,Recklessly Endangering Another Person.,06/05/2016,00:21,3400 block Delaware St,Perry North,1,,
OFFENSE 2.0,16103605,2702,Aggravated Assault.,06/05/2016,00:21,3400 block Delaware St,Perry North,1,,
OFFENSE 2.0,16103605,2701(a)(3),Simple Assault - Attempts by Physical Menace ,06/05/2016,00:21,3400 block Delaware St,Perry North,1,,
OFFENSE 2.0,16103647,3304,Criminal Mischief.,06/05/2016,01:20,800 block Blossom Way,East Allegheny,1,,
OFFENSE 2.0,16103748,9497,Aided Case,06/05/2016,04:10,Marshall Ave & Brighton Rd,Perry South,1,,
OFFENSE 2.0,16103769,9999,9999 - (Misc. Incident): 911 Hang up...officers made entry,06/05/2016,05:32,100 block Rhine Pl,Spring Hill-City View,1,,
ARREST,16103783,13(a)(31),Marijuana: Possession Small Amount,06/05/2016,06:50,600 block General Robinson St W,North Shore,1,22,M
OFFENSE 2.0,16103783,13(a)(31),Marijuana: Possession Small Amount,06/05/2016,06:50,600 block General Robinson St W,North Shore,1,,
OFFENSE 2.0,16103825,3745,Accidents Involving Damage to Unattended Veh.or Prop.,06/05/2016,09:00,200 block East Ohio St,Allegheny Center,1,,
OFFENSE 2.0,16103815,9090,Recovered Firearm,06/05/2016,09:00,1400 block Nixon St,Manchester,1,,
OFFENSE 2.0,16103901,13(a)(32),Paraphernalia - Use or Possession,06/05/2016,12:51,500 block Suismon St,East Allegheny,1,,
OFFENSE 2.0,16103901,9501,Bench Warrant,06/05/2016,12:51,500 block Suismon St,East Allegheny,1,,
ARREST,15185844,13(a)(32),Paraphernalia - Use or Possession,06/05/2016,12:51,Tripoli St & Moravian St,East Allegheny,1,26,F
ARREST,16103901,9501,Bench Warrant,06/05/2016,12:51,500 block Suismon St,East Allegheny,1,26,F
