REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
ARREST,16136431,13(a)(32),Paraphernalia - Use or Possession,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,39,M
ARREST,16136431,1301,Registration and Certificate of Title Required.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,39,M
OFFENSE 2.0,16136431,4706,Prohib. on Expend. for Emission Insp Prog..,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,,
OFFENSE 2.0,16136431,4703,Operation of Vehicle without Official Certif. of Inspection,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,,
ARREST,16136431,1543,Driving While Operating Privilege is Suspended or Revoked.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,39,M
ARREST,16136431,1786,Required Financial Responsibility.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,39,M
ARREST,16136431,4303,General Lighting Requirements.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,39,M
ARREST,16136431,4703,Operation of Vehicle without Official Certif. of Inspection,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,39,M
ARREST,16136431,4706,Prohib. on Expend. for Emission Insp Prog..,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,39,M
OFFENSE 2.0,16136431,13(a)(32),Paraphernalia - Use or Possession,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,,
OFFENSE 2.0,16136431,1301,Registration and Certificate of Title Required.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,,
OFFENSE 2.0,16136431,1543,Driving While Operating Privilege is Suspended or Revoked.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,,
OFFENSE 2.0,16136431,1786,Required Financial Responsibility.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,,
OFFENSE 2.0,16136431,4303,General Lighting Requirements.,07/23/2016,01:30,Henderson St & Fountain St,Central Northside,1,,
OFFENSE 2.0,16136499,9999,9999 - (Misc. Incident): Suicide threat forced entry.,07/23/2016,03:28,1800 block Termon Ave,Brighton Heights,1,,
ARREST,16077144,3921(a),Theft by Unlawful Taking or Disposition - Movable item,07/23/2016,03:50,300 block Mt Pleasant Rd,Northview Heights,1,38,M
OFFENSE 2.0,16136452,9999,9999 - (Misc. Incident): ,07/23/2016,05:41,1200 block Woodland Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16136548,029,Missing Juvenile,07/23/2016,07:15,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,16136544,029,Missing Juvenile,07/23/2016,07:15,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,16136551,029,Missing Juvenile,07/23/2016,08:00,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,16136654,4101,Forgery.,07/23/2016,12:21,600 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,16136654,3925,Receiving Stolen Property.,07/23/2016,12:21,600 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,16136654,3921(a),Theft by Unlawful Taking or Disposition - Movable item,07/23/2016,12:21,600 block East Ohio St,East Allegheny,1,,
ARREST,16136654,4101,Forgery.,07/23/2016,12:50,600 block East Ohio St,East Allegheny,1,45,M
ARREST,16136654,3925,Receiving Stolen Property.,07/23/2016,12:50,600 block East Ohio St,East Allegheny,1,45,M
ARREST,16136654,3921(a),Theft by Unlawful Taking or Disposition - Movable item,07/23/2016,12:50,600 block East Ohio St,East Allegheny,1,45,M
OFFENSE 2.0,16136718,9999,9999 - (Misc. Incident): Foot ran over by car tire,07/23/2016,15:01,E General Robinson St E,North Shore,1,,
ARREST,16136825,5503,Disorderly Conduct.,07/23/2016,17:30,300 block Cedar Ave,East Allegheny,1,51,M
ARREST,16136825,5505,Public Drunkenness,07/23/2016,17:30,300 block Cedar Ave,East Allegheny,1,51,M
ARREST,16136825,5104,Resisting Arrest or Other Law Enforcement.,07/23/2016,17:30,300 block Cedar Ave,East Allegheny,1,51,M
ARREST,16136825,3929,Retail Theft.,07/23/2016,17:30,300 block Cedar Ave,East Allegheny,1,51,M
ARREST,16136825,2702,Aggravated Assault.,07/23/2016,17:30,300 block Cedar Ave,East Allegheny,1,51,M
OFFENSE 2.0,16136825,2702,Aggravated Assault.,07/23/2016,17:39,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,16136825,5505,Public Drunkenness,07/23/2016,17:39,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,16136825,3929,Retail Theft.,07/23/2016,17:39,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,16136825,5104,Resisting Arrest or Other Law Enforcement.,07/23/2016,17:39,300 block Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,16136825,5503,Disorderly Conduct.,07/23/2016,17:39,300 block Cedar Ave,East Allegheny,1,,
ARREST,16132115,2702,Aggravated Assault.,07/23/2016,20:02,2800 block Pitler St,Marshall-Shadeland,1,24,M
OFFENSE 2.0,16136412,3502,Burglary.,07/23/2016,01:04,200 block 4th Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16136434,5511(c)(1),CRUELTY TO ANIMALS,07/23/2016,02:30,200 block Forbes Ave,Golden Triangle/Civic Arena,2,,
ARREST,16136434,5511(c)(1),CRUELTY TO ANIMALS,07/23/2016,02:58,200 block Forbes Ave,Golden Triangle/Civic Arena,2,30,F
OFFENSE 2.0,16136493,3304,Criminal Mischief.,07/23/2016,03:10,10th St & Exchange Way,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16136486,3745,Accidents Involving Damage to Unattended Veh.or Prop.,07/23/2016,03:10,2400 block Chauncey Dr,Bedford Dwellings,2,,
OFFENSE 2.0,16136520,9504,Lost Property,07/23/2016,04:00,1200 block Smallman St,Strip District,2,,
OFFENSE 2.0,16136571,3502,Burglary.,07/23/2016,07:45,900 block Liberty Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16136631,9497,Aided Case,07/23/2016,11:32,2200 block Somers Dr,Bedford Dwellings,2,,
OFFENSE 2.0,16136669,9496,Dead on Arrival (DOA),07/23/2016,12:54,2200 block Bedford Ave,Bedford Dwellings,2,,
OFFENSE 2.0,16136671,3745,Accidents Involving Damage to Unattended Veh.or Prop.,07/23/2016,13:00,Smithfield St & 4th Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16136778,601.08(a),Alcohol or Liquor Consumption on Streets or Sidewalks,07/23/2016,16:15,Market St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16136685,9489,Found Property,07/23/2016,19:05,500 block Liberty Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16136385,3745,Accidents Involving Damage to Unattended Veh.or Prop.,07/23/2016,00:22,1900 block Wharton St,South Side Flats,3,,
OFFENSE 2.0,16136522,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,07/23/2016,05:19,200 block Wachter St,South Side Slopes,3,,
ARREST,16136522,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,07/23/2016,05:30,200 block Wachter St,South Side Slopes,3,22,M
OFFENSE 2.0,16136556,3304,Criminal Mischief.,07/23/2016,07:30,100 block Dengler St,Arlington,3,,
OFFENSE 2.0,16136675,3921(a),Theft by Unlawful Taking or Disposition - Movable item,07/23/2016,09:00,400 block Winton St,Mount Washington,3,,
