REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16094778,9492,Dog Bite,05/24/2016,01:05,3100 block Frederick St,Marshall-Shadeland,1,,
OFFENSE 2.0,16094785,9488,False  Burglar Alarm,05/24/2016,01:19,400 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,16094960,9999,9999 - (Misc. Incident): Recovered Car Possibly Involved in Shooting,05/24/2016,05:30,2000 block Perrysville Ave,Perry South,1,,
OFFENSE 2.0,16094906,3502,Burglary.,05/24/2016,06:30,Riverview Park,Perry North,1,,
OFFENSE 2.0,16094948,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,05/24/2016,08:30,1000 block Sheffield St,Manchester,1,,
OFFENSE 2.0,16095020,3304,Criminal Mischief.,05/24/2016,09:00,1200 block Boyle St,Central Northside,1,,
OFFENSE 2.0,16095020,3503,Criminal Trespass,05/24/2016,09:00,1200 block Boyle St,Central Northside,1,,
OFFENSE 2.0,16095078,3502,Burglary.,05/24/2016,12:00,2700 block Ellis St,Perry South,1,,
OFFENSE 2.0,16087063,029,Missing Juvenile,05/24/2016,13:00,2000 block Termon Ave,Brighton Heights,1,,
OFFENSE 2.0,16095263,3502,Burglary.,05/24/2016,13:00,1300 block Pennsylvania Ave,Manchester,1,,
OFFENSE 2.0,16095193,3929,Retail Theft.,05/24/2016,14:43,3200 block Brighton Rd,Marshall-Shadeland,1,,
OFFENSE 2.0,16095185,9999,9999 - (Misc. Incident): Children Missing From School,05/24/2016,15:29,300 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,16095210,9488,False  Burglar Alarm,05/24/2016,16:04,1000 block Cedar Ave,Allegheny Center,1,,
OFFENSE 2.0,16095233,9488,False  Burglar Alarm,05/24/2016,16:33,3100 block Wadlow St,Marshall-Shadeland,1,,
OFFENSE 2.0,16095277,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,05/24/2016,17:31,900 block Mina St,Spring Hill-City View,1,,
OFFENSE 2.0,16095281,13(a)(31),Marijuana: Possession Small Amount,05/24/2016,17:39,1600 block Sandusky Ct,Fineview,1,,
ARREST,16095281,3503(b)(1)(i),Actual Communication,05/24/2016,17:39,1600 block Sandusky Ct,Fineview,1,22,M
ARREST,16095281,13(a)(31),Marijuana: Possession Small Amount,05/24/2016,17:39,1600 block Sandusky Ct,Fineview,1,22,M
OFFENSE 2.0,16095281,3503(b)(1)(i),Actual Communication,05/24/2016,17:39,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,16095290,3745,Accidents Involving Damage to Unattended Veh.or Prop.,05/24/2016,17:49,1200 block Middle St,East Allegheny,1,,
ARREST,16095307,13(a)(16),Possession of Controlled Substance,05/24/2016,17:53,1600 block Sandusky Ct,Fineview,1,28,M
ARREST,16095307,13(a)(32),Paraphernalia - Use or Possession,05/24/2016,17:53,1600 block Sandusky Ct,Fineview,1,28,M
ARREST,16095307,13(a)(32),Paraphernalia - Use or Possession,05/24/2016,17:53,1600 block Sandusky Ct,Fineview,1,37,F
OFFENSE 2.0,16095307,13(a)(16),Possession of Controlled Substance,05/24/2016,17:53,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,16095307,13(a)(32),Paraphernalia - Use or Possession,05/24/2016,17:53,1600 block Sandusky Ct,Fineview,1,,
OFFENSE 2.0,16095318,9124,Drug Investigation,05/24/2016,18:00,1500 block Brighton Rd,California-Kirkbride,1,,
OFFENSE 2.0,16095317,9124,Drug Investigation,05/24/2016,18:00,1500 block Brighton Rd,California-Kirkbride,1,,
OFFENSE 2.0,16095435,9489,Found Property,05/24/2016,20:00,Hoffman St & Knott St,Manchester,1,,
OFFENSE 2.0,16094753,9497,Aided Case,05/24/2016,00:18,100 block Forbes Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16094795,1543,Driving While Operating Privilege is Suspended or Revoked.,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,,
OFFENSE 2.0,16094795,3362,Maximum Speed Limits.,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,,
OFFENSE 2.0,16094795,4703,Operation of Vehicle without Official Certif. of Inspection,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,,
ARREST,16094795,13(a)(31),Marijuana: Possession Small Amount,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,26,M
ARREST,16094795,1543,Driving While Operating Privilege is Suspended or Revoked.,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,26,M
ARREST,16094795,4703,Operation of Vehicle without Official Certif. of Inspection,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,26,M
OFFENSE 2.0,16094795,13(a)(31),Marijuana: Possession Small Amount,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,,
ARREST,16094795,3362,Maximum Speed Limits.,05/24/2016,01:33,3300 block Bigelow Blvd,Polish Hill,2,26,M
OFFENSE 2.0,16094842,9498,302 (Mental),05/24/2016,03:14,Birmingham Brg & 5th Ave,Bluff,2,,
ARREST,16048087,9015,Failure To Appear/Arrest on Attachment Order,05/24/2016,10:53,Commonwealth Pl & Blvd of Allies,Golden Triangle/Civic Arena,2,38,M
OFFENSE 2.0,16095113,9093,Indirect Criminal Contempt,05/24/2016,14:10,200 block Oak Hill Dr,Terrace Village,2,,
