REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16175771,3304,Criminal Mischief.,09/17/2016,00:45,1500 block Hatteras St,Troy Hill-Herrs Island,1,,
ARREST,16175783,3112,Traffic-Control Signals.,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,25,M
ARREST,16175783,4303,General Lighting Requirements.,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,25,M
ARREST,16175783,1543,Driving While Operating Privilege is Suspended or Revoked.,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,25,M
ARREST,16175783,13(a)(31),Marijuana: Possession Small Amount,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,25,M
OFFENSE 2.0,16175783,4303,General Lighting Requirements.,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,,
OFFENSE 2.0,16175783,3112,Traffic-Control Signals.,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,,
OFFENSE 2.0,16175783,1543,Driving While Operating Privilege is Suspended or Revoked.,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,,
OFFENSE 2.0,16175783,13(a)(31),Marijuana: Possession Small Amount,09/17/2016,01:12,Cedar Ave & Avery St,Allegheny Center,1,,
OFFENSE 2.0,16175808,5505,Public Drunkenness,09/17/2016,01:45,200 block East Ohio St,Allegheny Center,1,,
OFFENSE 2.0,16175808,5503,Disorderly Conduct.,09/17/2016,01:45,200 block East Ohio St,Allegheny Center,1,,
OFFENSE 2.0,16175808,3503(b)(1)(i),Actual Communication,09/17/2016,01:45,200 block East Ohio St,Allegheny Center,1,,
ARREST,16175808,5505,Public Drunkenness,09/17/2016,01:45,200 block East Ohio St,Allegheny Center,1,32,M
ARREST,16175808,5503,Disorderly Conduct.,09/17/2016,01:45,200 block East Ohio St,Allegheny Center,1,32,M
ARREST,16175808,3503(b)(1)(i),Actual Communication,09/17/2016,01:45,200 block East Ohio St,Allegheny Center,1,32,M
OFFENSE 2.0,16175838,9497,Aided Case,09/17/2016,02:21,2100 block Rhine St,Spring Hill-City View,1,,
OFFENSE 2.0,16175919,9998,Overdose Other,09/17/2016,05:00,2100 block Rhine St,Spring Hill-City View,1,,
