REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16152221,3304,Criminal Mischief.,08/15/2016,00:08,3600 block Harbison St,Brighton Heights,1,,
OFFENSE 2.0,16152310,9497,Aided Case,08/15/2016,05:01,1500 block Cooper Ave,Brighton Heights,1,,
OFFENSE 2.0,16152427,9490,Missing Persons (18 and Over),08/15/2016,06:00,Bartold St & Superior Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16152501,3304,Criminal Mischief.,08/15/2016,10:00,3100 block Brighton Rd,Marshall-Shadeland,1,,
OFFENSE 2.0,16152586,3929,Retail Theft.,08/15/2016,11:10,2900 block Brighton Rd,Marshall-Shadeland,1,,
OFFENSE 2.0,16152506,9501,Bench Warrant,08/15/2016,13:33,Montgomery Pl,Allegheny Center,1,,
ARREST,16152506,9501,Bench Warrant,08/15/2016,13:40,Montgomery Pl,Allegheny Center,1,26,F
ARREST,16152506,9501,Bench Warrant,08/15/2016,13:40,Montgomery Pl,Allegheny Center,1,29,M
OFFENSE 2.0,16152533,9496,Dead on Arrival (DOA),08/15/2016,14:20,1300 block Superior Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16152733,3921,Theft by Unlawful Taking or Disposition.,08/15/2016,14:40,900 block Ahlers Way,East Allegheny,1,,
OFFENSE 2.0,16152582,9498,302 (Mental),08/15/2016,15:43,100 block Anderson St,North Shore,1,,
OFFENSE 2.0,16152630,3928,Unauthorized Use of Automobile and Other Vehicles.,08/15/2016,16:45,4000 block stilwell St,Perry North,1,,
OFFENSE 2.0,16152627,2701,Simple Assault.,08/15/2016,16:47,East Ohio St & Middle St,East Allegheny,1,,
ARREST,16152599,2701(a)(3),Simple Assault - Attempts by Physical Menace ,08/15/2016,17:17,900 block Mina St,Spring Hill-City View,1,29,M
ARREST,16152599,2706,Terroristic Threats.,08/15/2016,17:17,900 block Mina St,Spring Hill-City View,1,29,M
