REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16006709,3921,Theft by Unlawful Taking or Disposition.,01/12/2016,00:35,2600 block Shadeland Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16006758,2706,Terroristic Threats.,01/12/2016,02:49,1300 block Complete St,Marshall-Shadeland,1,,
OFFENSE 2.0,16006816,3304,Criminal Mischief.,01/12/2016,06:15,1100 block Serene St,Spring Hill-City View,1,,
OFFENSE 2.0,16006816,3934,Theft from Vehicle,01/12/2016,06:15,1100 block Serene St,Spring Hill-City View,1,,
OFFENSE 2.0,16006815,9999,9999 - (Misc. Incident): Non-reportable accident,01/12/2016,06:19,1000 block Province St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,16006998,9999,9999 - (Misc. Incident): Suspicious Activity,01/12/2016,07:25,Perrysville Ave & Vinceton St,Perry North,1,,
ARREST,15155405,3928,Unauthorized Use of Automobile and Other Vehicles.,01/12/2016,10:30,100 block Henderson St,Fineview,1,36,M
OFFENSE 2.0,16007206,2701,Simple Assault.,01/12/2016,12:00,1600 block MANHATTAN St,Manchester,1,,
OFFENSE 2.0,16007253,3921,Theft by Unlawful Taking or Disposition.,01/12/2016,20:56,1000 block Goehring St,East Allegheny,1,,
OFFENSE 2.0,16007316,3745,Accidents Involving Damage to Unattended Veh.or Prop.,01/12/2016,23:59,1700 block Belleau Dr,Fineview,1,,
ARREST,15149140,3736,Reckless Driving,01/12/2016,00:43,2800 block Centre Ave,Middle Hill,2,58,F
ARREST,15149140,2705,Recklessly Endangering Another Person.,01/12/2016,00:43,2800 block Centre Ave,Middle Hill,2,58,F
ARREST,15149140,3802(a)(1),DUI - General Impairment,01/12/2016,00:43,2800 block Centre Ave,Middle Hill,2,58,F
ARREST,15149140,3802(c),DUI - Highest Rate of Alcohol - BAC >= .16%,01/12/2016,00:43,2800 block Centre Ave,Middle Hill,2,58,F
ARREST,16005439,3702,Limitations on Backing.,01/12/2016,01:45,600 block 1st Ave,Golden Triangle/Civic Arena,2,26,F
ARREST,16005439,3743,Accidents Involving Damage to Attended Veh. or Property,01/12/2016,01:45,600 block 1st Ave,Golden Triangle/Civic Arena,2,26,F
ARREST,16005439,3714,Careless Driving,01/12/2016,01:45,600 block 1st Ave,Golden Triangle/Civic Arena,2,26,F
OFFENSE 2.0,16006779,3502,Burglary.,01/12/2016,03:17,500 block Liberty Ave,Golden Triangle/Civic Arena,2,,
ARREST,16006779,3502,Burglary.,01/12/2016,04:09,500 block Liberty Ave,Golden Triangle/Civic Arena,2,45,M
ARREST,15194557,1372,Unauthorized Transfer or Use of Registration.,01/12/2016,10:00,6th Ave & Grant St,Golden Triangle/Civic Arena,2,37,M
ARREST,15194557,13(a)(31),Marijuana: Possession Small Amount,01/12/2016,10:00,6th Ave & Grant St,Golden Triangle/Civic Arena,2,37,M
ARREST,15194557,1543,Driving While Operating Privilege is Suspended or Revoked.,01/12/2016,10:00,6th Ave & Grant St,Golden Triangle/Civic Arena,2,37,M
OFFENSE 2.0,16006896,9496,Dead on Arrival (DOA),01/12/2016,10:15,100 block 7th St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16006941,3921,Theft by Unlawful Taking or Disposition.,01/12/2016,10:55,100 block 5th Ave,Golden Triangle/Civic Arena,2,,
ARREST,15202398,3921(a),Theft by Unlawful Taking or Disposition - Movable item,01/12/2016,12:52,5th Ave & 6th Ave,Golden Triangle/Civic Arena,2,41,M
OFFENSE 2.0,16007139,3743,Accidents Involving Damage to Attended Veh. or Property,01/12/2016,13:15,Darragh St & Dunseith St,Terrace Village,2,,
ARREST,16002194,2701(a)(3),Simple Assault - Attempts by Physical Menace ,01/12/2016,13:35,200 block Dinwiddie St,Crawford-Roberts,2,39,F
ARREST,16000187,2702,Aggravated Assault.,01/12/2016,14:00,600 block 1st Ave,Lower Lawrenceville,2,42,F
ARREST,16000187,2705,Recklessly Endangering Another Person.,01/12/2016,14:00,600 block 1st Ave,Lower Lawrenceville,2,42,F
OFFENSE 2.0,16007078,2709,Harassment (Non-Specific),01/12/2016,14:45,Liberty Ave & 25th St,Strip District,2,,
OFFENSE 2.0,16007178,3743,Accidents Involving Damage to Attended Veh. or Property,01/12/2016,16:00,57th St & Christopher St,Upper Lawrenceville,2,,
OFFENSE 2.0,16007141,3745,Accidents Involving Damage to Unattended Veh.or Prop.,01/12/2016,16:45,5th Ave & Vine St,Bluff,2,,
OFFENSE 2.0,16007310,3745,Accidents Involving Damage to Unattended Veh.or Prop.,01/12/2016,22:32,300 block 45th St,Central Lawrenceville,2,,
OFFENSE 2.0,16006703,3502,Burglary.,01/12/2016,00:01,Meritt Ave,Carrick,3,,
OFFENSE 2.0,16006697,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,01/12/2016,00:01,100 block Jucunda St,Knoxville,3,,
ARREST,16006697,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,01/12/2016,00:30,100 block Jucunda St,Knoxville,3,59,M
OFFENSE 2.0,16006747,3921,Theft by Unlawful Taking or Disposition.,01/12/2016,02:19,100 block Monastery Ave,South Side Slopes,3,,
OFFENSE 2.0,16006886,3304(a)(4),CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti  Aerosol Spray Paint  Broad Tip Marker  or Similar),01/12/2016,06:45,200 block W Warrington Ave,Mount Washington,3,,
OFFENSE 2.0,16006861,9999,9999 - (Misc. Incident): Hit and Run,01/12/2016,07:45,2200 block Almont St,Carrick,3,,
OFFENSE 2.0,16006848,9496,Dead on Arrival (DOA),01/12/2016,08:00,W Cherryhill St,Mount Washington,3,,
OFFENSE 2.0,16000712,9018,Accidental Fire,01/12/2016,13:20,Millbridge St,Allentown,3,,
