REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16130496,9488,False  Burglar Alarm,07/14/2016,01:50,500 block East Ohio St,East Allegheny,1,,
ARREST,16126523,2701(a)(1),Simple Assault - Intent.  Know.  Reckless.Cause Bod. Injury,07/14/2016,02:30,1900 block Croft St,Troy Hill-Herrs Island,1,38,F
ARREST,16126523,2701(a)(3),Simple Assault - Attempts by Physical Menace ,07/14/2016,02:30,1900 block Croft St,Troy Hill-Herrs Island,1,38,F
ARREST,16126523,2709(a)(3),Harassment No Legitimate Purpose,07/14/2016,02:30,1900 block Croft St,Troy Hill-Herrs Island,1,38,F
OFFENSE 2.0,16130516,9488,False  Burglar Alarm,07/14/2016,02:37,1200 block Woods Run Ave,Marshall-Shadeland,1,,
ARREST,16130565,9501,Bench Warrant,07/14/2016,05:17,1600 block Federal St N,Central Northside,1,40,M
OFFENSE 2.0,16130565,9501,Bench Warrant,07/14/2016,05:20,1600 block Federal St N,Central Northside,1,,
OFFENSE 2.0,16130830,3934,Theft from Vehicle,07/14/2016,06:00,1300 block Oakhill St,Marshall-Shadeland,1,,
OFFENSE 2.0,16130590,3934,Theft from Vehicle,07/14/2016,07:30,3700 block Brighton Rd,Brighton Heights,1,,
OFFENSE 2.0,16130612,9999,9999 - (Misc. Incident): ,07/14/2016,08:00,1900 block Lowrie St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,16130610,3743,Accidents Involving Damage to Attended Veh. or Property,07/14/2016,08:40,1500 block Rialto St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,16130648,0292,Located Runaway - not Reported Missing,07/14/2016,11:18,300 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,16130697,9999,9999 - (Misc. Incident): ,07/14/2016,11:38,General Robinson St E & Anderson St,North Shore,1,,
OFFENSE 2.0,16130735,2701,Simple Assault.,07/14/2016,13:00,East Ohio St & Cedar Ave,Allegheny Center,1,,
OFFENSE 2.0,16130838,3921(a),Theft by Unlawful Taking or Disposition - Movable item,07/14/2016,14:50,1000 block Goehring St,East Allegheny,1,,
OFFENSE 2.0,16130838,3502,Burglary.,07/14/2016,14:50,1000 block Goehring St,East Allegheny,1,,
OFFENSE 2.0,16130914,3304,Criminal Mischief.,07/14/2016,15:00,2500 block Brighton Rd,Marshall-Shadeland,1,,
ARREST,16130817,9501,Bench Warrant,07/14/2016,16:05,1300 block Superior Ave,Marshall-Shadeland,1,25,M
OFFENSE 2.0,16130817,9501,Bench Warrant,07/14/2016,16:10,1300 block Superior Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16130846,9999,9999 - (Misc. Incident): ,07/14/2016,16:15,800 block Vista St,East Allegheny,1,,
OFFENSE 2.0,16130889,3304,Criminal Mischief.,07/14/2016,16:45,Bascom Ave & Perrysville Ave,Perry North,1,,
OFFENSE 2.0,16130879,9489,Found Property,07/14/2016,17:10,Federal St S & General Robinson St E,North Shore,1,,
OFFENSE 2.0,16130986,9124,Drug Investigation,07/14/2016,18:00,1500 block Brighton Rd,California-Kirkbride,1,,
OFFENSE 2.0,16130944,3502,Burglary.,07/14/2016,18:00,1500 block Lowrie St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,16130987,9124,Drug Investigation,07/14/2016,18:00,1500 block Brighton Rd,California-Kirkbride,1,,
OFFENSE 2.0,16130994,2709(a)(4),Harassment Communicates Prohibited Acts,07/14/2016,19:40,800 block Marshall Ave,Perry South,1,,
OFFENSE 2.0,16130990,9124,Drug Investigation,07/14/2016,19:46,1500 block Brighton Rd,California-Kirkbride,1,,
ARREST,16131001,13(a)(16),Possession of Controlled Substance,07/14/2016,19:57,300 block E North Ave,Central Northside,1,30,F
OFFENSE 2.0,16131001,13(a)(16),Possession of Controlled Substance,07/14/2016,19:57,300 block E North Ave,Central Northside,1,,
OFFENSE 2.0,16131081,2702,Aggravated Assault.,07/14/2016,22:07,General Robinson St W & Mazeroski Way,North Shore,1,,
ARREST,16131081,2702,Aggravated Assault.,07/14/2016,22:07,General Robinson St W & Mazeroski Way,North Shore,1,14,M
ARREST,16131081,13(a)(31)(i),Marijuana - Possess Small Amt for Personal Use,07/14/2016,22:07,General Robinson St W & Mazeroski Way,North Shore,1,14,M
OFFENSE 2.0,16131081,13(a)(31)(i),Marijuana - Possess Small Amt for Personal Use,07/14/2016,22:07,General Robinson St W & Mazeroski Way,North Shore,1,,
OFFENSE 2.0,16131098,9489,Found Property,07/14/2016,23:19,400 block N Shore Dr,North Shore,1,,
OFFENSE 2.0,16130440,3743,Accidents Involving Damage to Attended Veh. or Property,07/14/2016,00:01,Bigelow Sq,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16130450,2702,Aggravated Assault.,07/14/2016,00:20,4000 block Butler St,Central Lawrenceville,2,,
OFFENSE 2.0,16130450,2706,Terroristic Threats.,07/14/2016,00:20,4000 block Butler St,Central Lawrenceville,2,,
OFFENSE 2.0,16130450,5503(a)(1),DISORDERLY CONDUCT - ENGAGE IN FIGHTING,07/14/2016,00:20,4000 block Butler St,Central Lawrenceville,2,,
OFFENSE 2.0,16130450,5503(a)(2),DISORDERLY CONDUCT - UNREASONABLE NOISE,07/14/2016,00:20,4000 block Butler St,Central Lawrenceville,2,,
OFFENSE 2.0,16130450,5505,Public Drunkenness,07/14/2016,00:20,4000 block Butler St,Central Lawrenceville,2,,
ARREST,16130450,2706,Terroristic Threats.,07/14/2016,00:24,4000 block Butler St,Central Lawrenceville,2,28,M
ARREST,16130450,5503(a)(1),DISORDERLY CONDUCT - ENGAGE IN FIGHTING,07/14/2016,00:24,4000 block Butler St,Central Lawrenceville,2,28,M
ARREST,16130450,5503(a)(2),DISORDERLY CONDUCT - UNREASONABLE NOISE,07/14/2016,00:24,4000 block Butler St,Central Lawrenceville,2,28,M
ARREST,16130450,2702,Aggravated Assault.,07/14/2016,00:24,4000 block Butler St,Central Lawrenceville,2,28,M
ARREST,16130450,5505,Public Drunkenness,07/14/2016,00:24,4000 block Butler St,Central Lawrenceville,2,28,M
ARREST,16115640,4906,False Reports to Law Enforcement Authorities.,07/14/2016,00:30,900 block Second Ave,Bluff,2,29,M
ARREST,16115640,3921,Theft by Unlawful Taking or Disposition.,07/14/2016,00:30,900 block Second Ave,Bluff,2,29,M
ARREST,16115640,3503,Criminal Trespass,07/14/2016,00:30,900 block Second Ave,Bluff,2,29,M
