REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16093578,9498,302 (Mental),05/22/2016,04:15,3400 block Shadeland Ave,Brighton Heights,1,,
OFFENSE 2.0,16093631,3934,Theft from Vehicle,05/22/2016,06:30,1400 block Orchlee St,Brighton Heights,1,,
ARREST,16075238,2706,Terroristic Threats.,05/22/2016,08:50,900 block California Ave,California-Kirkbride,1,39,F
ARREST,16075238,4906,False Reports to Law Enforcement Authorities.,05/22/2016,08:50,900 block California Ave,California-Kirkbride,1,39,F
ARREST,16075238,4910,Tampering with or Fabricating Physical Evidence.,05/22/2016,08:50,900 block California Ave,California-Kirkbride,1,39,F
ARREST,16075238,607.03,Discharging Firearm or Airgun,05/22/2016,08:50,900 block California Ave,California-Kirkbride,1,39,F
ARREST,16075238,6106,Firearms not to be Carried without a License.,05/22/2016,08:50,900 block California Ave,California-Kirkbride,1,39,F
OFFENSE 2.0,16093683,3502,Burglary.,05/22/2016,09:00,800 block Western Ave,Allegheny West,1,,
OFFENSE 2.0,16093665,9999,9999 - (Misc. Incident): ,05/22/2016,09:40,500 block Mt Pleasant Rd,Northview Heights,1,,
OFFENSE 2.0,16093762,3934,Theft from Vehicle,05/22/2016,10:00,1100 block Langtry St,Marshall-Shadeland,1,,
OFFENSE 2.0,16093863,3304(a)(5),CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,05/22/2016,17:50,3200 block Lecky Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16093863,2706,Terroristic Threats.,05/22/2016,17:50,3200 block Lecky Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16093863,3503,Criminal Trespass,05/22/2016,17:50,3200 block Lecky Ave,Marshall-Shadeland,1,,
ARREST,16093863,2706,Terroristic Threats.,05/22/2016,17:50,3200 block Lecky Ave,Marshall-Shadeland,1,20,M
ARREST,16093863,3304,Criminal Mischief.,05/22/2016,17:50,3200 block Lecky Ave,Marshall-Shadeland,1,20,M
ARREST,16093863,3503,Criminal Trespass,05/22/2016,17:50,3200 block Lecky Ave,Marshall-Shadeland,1,20,M
OFFENSE 2.0,16093897,3934,Theft from Vehicle,05/22/2016,18:40,500 block Tripoli St,East Allegheny,1,,
