REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16110374,9488,False  Burglar Alarm,06/15/2016,01:19,500 block Marshall Ave,Perry South,1,,
ARREST,16110400,3331,Required Position and Method of Turning.,06/15/2016,02:17,700 block Casino Dr,Chateau,1,45,M
ARREST,16110400,3802(a)(1),DUI - General Impairment,06/15/2016,02:17,700 block Casino Dr,Chateau,1,45,M
ARREST,16110400,3308,One-Way Roadways and Rotary Traffic Islands.,06/15/2016,02:17,700 block Casino Dr,Chateau,1,45,M
OFFENSE 2.0,16110400,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,06/15/2016,02:17,700 block Casino Dr,Chateau,1,,
OFFENSE 2.0,16110400,3802(a)(1),DUI - General Impairment,06/15/2016,02:17,700 block Casino Dr,Chateau,1,,
OFFENSE 2.0,16110400,3331,Required Position and Method of Turning.,06/15/2016,02:17,700 block Casino Dr,Chateau,1,,
OFFENSE 2.0,16110400,3308,One-Way Roadways and Rotary Traffic Islands.,06/15/2016,02:17,700 block Casino Dr,Chateau,1,,
ARREST,16110400,3802(b),DUI - High Rate of Alchol - BAC >=.10% <.16%,06/15/2016,02:17,700 block Casino Dr,Chateau,1,45,M
ARREST,16103003,2701,Simple Assault.,06/15/2016,02:38,300 block Mt Pleasant Rd,Northview Heights,1,20,M
OFFENSE 2.0,16110411,9488,False  Burglar Alarm,06/15/2016,02:47,900 block Madison Ave,Stanton Heights,1,,
OFFENSE 2.0,16110416,9488,False  Burglar Alarm,06/15/2016,02:54,1300 block Liverpool St,Manchester,1,,
OFFENSE 2.0,16110510,4106,Access Device Fraud,06/15/2016,07:00,800 block Marshall Ave,Perry South,1,,
OFFENSE 2.0,16110792,3304,Criminal Mischief.,06/15/2016,08:00,400 block Eloise St,Central Northside,1,,
OFFENSE 2.0,16110506,3502,Burglary.,06/15/2016,08:00,1000 block Beaver Ave,Chateau,1,,
OFFENSE 2.0,16110751,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,06/15/2016,10:20,1500 block federal St N,Central Northside,1,,
OFFENSE 2.0,16110623,13(a)(32),Paraphernalia - Use or Possession,06/15/2016,12:10,2300 block Wilson Ave,Perry South,1,,
OFFENSE 2.0,16110623,3925,Receiving Stolen Property.,06/15/2016,12:10,2300 block Wilson Ave,Perry South,1,,
OFFENSE 2.0,16110623,13(a)(30),Possession w/ Intent to Del. Controlled Substance,06/15/2016,12:10,2300 block Wilson Ave,Perry South,1,,
OFFENSE 2.0,16110623,13(a)(16),Possession of Controlled Substance,06/15/2016,12:10,2300 block Wilson Ave,Perry South,1,,
OFFENSE 2.0,16110646,9488,False  Burglar Alarm,06/15/2016,12:30,1100 block Termon Ave,Brighton Heights,1,,
ARREST,16110623,3925,Receiving Stolen Property.,06/15/2016,12:59,2300 block Wilson Ave,Perry South,1,36,M
ARREST,16109533,3921(a),Theft by Unlawful Taking or Disposition - Movable item,06/15/2016,13:00,800 block Columbus Ave,Manchester,1,14,M
OFFENSE 2.0,16110651,9999,9999 - (Misc. Incident): ,06/15/2016,13:14,900 block Davis Ave,Brighton Heights,1,,
ARREST,16110623,13(a)(16),Possession of Controlled Substance,06/15/2016,15:00,2300 block Wilson Ave,Perry South,1,23,M
