REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
ARREST,16145216,4914,False Identification to Law Enforcement Authorities,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,32,M
ARREST,16145216,5104,Resisting Arrest or Other Law Enforcement.,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,32,M
ARREST,16145216,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,32,M
ARREST,16145216,6106,Firearms not to be Carried without a License.,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,32,M
OFFENSE 2.0,16145216,9501,Bench Warrant,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,16145216,4914,False Identification to Law Enforcement Authorities,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,16145216,5104,Resisting Arrest or Other Law Enforcement.,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,16145216,6105(a)(1),Persons not to possess  use  manufacture  control  sell or transfer firearms: Former Convict enumerated in subsection (b),08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,,
OFFENSE 2.0,16145216,6106,Firearms not to be Carried without a License.,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,,
ARREST,16145216,9501,Bench Warrant,08/05/2016,00:39,500 block East Ohio St,East Allegheny,1,32,M
OFFENSE 2.0,16145225,607.03,Discharging Firearm or Airgun,08/05/2016,01:25,Adams St & Manhattan St,Manchester,1,,
OFFENSE 2.0,16145225,3304,Criminal Mischief.,08/05/2016,01:25,Adams St & Manhattan St,Manchester,1,,
OFFENSE 2.0,16145225,2707.1,Discharge of a Firearm into Occupied Structure,08/05/2016,01:25,Adams St & Manhattan St,Manchester,1,,
OFFENSE 2.0,16145225,2705,Recklessly Endangering Another Person.,08/05/2016,01:25,Adams St & Manhattan St,Manchester,1,,
OFFENSE 2.0,16145244,3925,Receiving Stolen Property.,08/05/2016,02:04,300 block Cedar Ave,East Allegheny,1,,
ARREST,16145244,3925,Receiving Stolen Property.,08/05/2016,02:10,300 block Cedar Ave,East Allegheny,1,29,F
ARREST,16145257,5503,Disorderly Conduct.,08/05/2016,02:36,Foreland St & Cedar Ave,East Allegheny,1,25,F
ARREST,16145257,5505,Public Drunkenness,08/05/2016,02:36,Foreland St & Cedar Ave,East Allegheny,1,25,F
OFFENSE 2.0,16145257,5503,Disorderly Conduct.,08/05/2016,02:36,Foreland St & Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,16145257,5505,Public Drunkenness,08/05/2016,02:36,Foreland St & Cedar Ave,East Allegheny,1,,
OFFENSE 2.0,16145474,13(a)(32),Paraphernalia - Use or Possession,08/05/2016,11:30,300 block Cedar Ave,East Allegheny,1,,
ARREST,16145474,13(a)(32),Paraphernalia - Use or Possession,08/05/2016,11:30,300 block Cedar Ave,East Allegheny,1,21,M
OFFENSE 2.0,16145503,2705,Recklessly Endangering Another Person.,08/05/2016,12:25,2300 block Maple Ave,Perry South,1,,
OFFENSE 2.0,16145503,2701(a)(3),Simple Assault - Attempts by Physical Menace ,08/05/2016,12:25,2300 block Maple Ave,Perry South,1,,
OFFENSE 2.0,16145503,2701,Simple Assault.,08/05/2016,12:25,2300 block Maple Ave,Perry South,1,,
OFFENSE 2.0,16145503,2706,Terroristic Threats.,08/05/2016,12:25,2300 block Maple Ave,Perry South,1,,
OFFENSE 2.0,16145503,3304,Criminal Mischief.,08/05/2016,12:25,2300 block Maple Ave,Perry South,1,,
OFFENSE 2.0,16145503,2709(a)(1),Harassment by Physical Contact  or Attempts or Threats,08/05/2016,12:25,2300 block Maple Ave,Perry South,1,,
OFFENSE 2.0,16145503,2709(b),Stalking,08/05/2016,12:25,2300 block Maple Ave,Perry South,1,,
OFFENSE 2.0,16145607,3921(a),Theft by Unlawful Taking or Disposition - Movable item,08/05/2016,15:43,1500 block Monterey St,Central Northside,1,,
OFFENSE 2.0,16145607,3502,Burglary.,08/05/2016,15:43,1500 block Monterey St,Central Northside,1,,
ARREST,16132905,3925,Receiving Stolen Property.,08/05/2016,16:00,Cedar Ave & East Ohio St,Allegheny Center,1,29,F
ARREST,16132905,13(a)(32),Paraphernalia - Use or Possession,08/05/2016,16:00,Cedar Ave & East Ohio St,Allegheny Center,1,29,F
ARREST,16132905,13(a)(16),Possession of Controlled Substance,08/05/2016,16:00,Cedar Ave & East Ohio St,Allegheny Center,1,29,F
OFFENSE 2.0,16145691,2701(a)(3),Simple Assault - Attempts by Physical Menace ,08/05/2016,17:30,3300 block Delaware St,Perry North,1,,
ARREST,16145691,2701(a)(3),Simple Assault - Attempts by Physical Menace ,08/05/2016,17:54,3300 block Delaware St,Perry North,1,22,M
OFFENSE 2.0,16145761,3502,Burglary.,08/05/2016,18:00,1400 block Lowrie St,Troy Hill-Herrs Island,1,,
OFFENSE 2.0,16145773,3304(a)(5),CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,08/05/2016,19:42,200 block Luray St,Perry South,1,,
OFFENSE 2.0,16145856,3304,Criminal Mischief.,08/05/2016,22:03,1300 block Woodland Ave,Marshall-Shadeland,1,,
OFFENSE 2.0,16145252,13(a)(31),Marijuana: Possession Small Amount,08/05/2016,02:25,100 block 7th St,Golden Triangle/Civic Arena,2,,
ARREST,16145252,13(a)(31),Marijuana: Possession Small Amount,08/05/2016,02:30,100 block 7th St,Golden Triangle/Civic Arena,2,30,M
OFFENSE 2.0,16145350,5503(a)(4),DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,08/05/2016,07:48,300 block 5th Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145350,5505,Public Drunkenness,08/05/2016,07:48,300 block 5th Ave,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145416,9489,Found Property,08/05/2016,08:12,Penn Ave & 10th St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145451,2709,Harassment (Non-Specific),08/05/2016,11:04,2900 block Penn Ave,Strip District,2,,
OFFENSE 2.0,16145477,13(a)(32),Paraphernalia - Use or Possession,08/05/2016,11:30,600 block Wood St,Golden Triangle/Civic Arena,2,,
ARREST,16145477,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,08/05/2016,11:30,600 block Wood St,Golden Triangle/Civic Arena,2,31,M
ARREST,16145477,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,08/05/2016,11:30,600 block Wood St,Golden Triangle/Civic Arena,2,31,M
ARREST,16145477,13(a)(32),Paraphernalia - Use or Possession,08/05/2016,11:30,600 block Wood St,Golden Triangle/Civic Arena,2,31,M
OFFENSE 2.0,16145477,3503.B1I,DEF. TRESPASS ACTUAL COMMUNICATION,08/05/2016,11:30,600 block Wood St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145745,3921,Theft by Unlawful Taking or Disposition.,08/05/2016,11:30,Liberty Ave & Smithfield St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145477,3929(a)(1),Retail Theft; takes possession of  carries away  or transfers displayed merchandise,08/05/2016,11:30,600 block Wood St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145593,3743,Accidents Involving Damage to Attended Veh. or Property,08/05/2016,13:45,3200 block Penn Ave,Strip District,2,,
OFFENSE 2.0,16145563,9497,Aided Case,08/05/2016,14:27,2200 block Webster Ave,Middle Hill,2,,
OFFENSE 2.0,16145583,3921,Theft by Unlawful Taking or Disposition.,08/05/2016,15:00,500 block Liberty Ave,Golden Triangle/Civic Arena,2,,
ARREST,16142049,4915,Failure to Comply with Megans Law,08/05/2016,15:50,900 block 2ND Ave,Bluff,2,33,M
OFFENSE 2.0,16145667,9017,Found Drugs,08/05/2016,17:30,300 block Miller St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145667,9488,False  Burglar Alarm,08/05/2016,17:30,300 block Miller St,Golden Triangle/Civic Arena,2,,
OFFENSE 2.0,16145833,9489,Found Property,08/05/2016,21:00,100 block Commonwealth Pl,Bluff,2,,
OFFENSE 2.0,16845890,2701,Simple Assault.,08/05/2016,23:05,1800 block Centre Ave,Crawford-Roberts,2,,
