REPORT_NAME,CCR,SECTION,DESCRIPTION,ARREST_DATE,ARREST_TIME,ADDRESS,NEIGHBORHOOD,ZONE,AGE,GENDER
OFFENSE 2.0,16097832,1543,Driving While Operating Privilege is Suspended or Revoked.,05/28/2016,00:34,16th Street & Chestnut Street,North Shore,1,,
OFFENSE 2.0,16097832,3802(a)(1),DUI - General Impairment,05/28/2016,00:34,16th Street & Chestnut Street,North Shore,1,,
OFFENSE 2.0,16097832,4302,Periods for Requiring Lighted Lamps.,05/28/2016,00:34,16th Street & Chestnut Street,North Shore,1,,
ARREST,16097832,3802(a)(1),DUI - General Impairment,05/28/2016,00:34,16th Street & Chestnut Street,North Shore,1,30,M
ARREST,16097832,4302,Periods for Requiring Lighted Lamps.,05/28/2016,00:34,16th Street & Chestnut Street,North Shore,1,30,M
ARREST,16097875,2701,Simple Assault.,05/28/2016,00:48,800 block Suismon St,East Allegheny,1,34,F
ARREST,16097875,5104,Resisting Arrest or Other Law Enforcement.,05/28/2016,00:48,800 block Suismon St,East Allegheny,1,34,F
ARREST,16097875,2706,Terroristic Threats.,05/28/2016,00:48,800 block Suismon St,East Allegheny,1,34,F
OFFENSE 2.0,16098170,3701,Robbery.,05/28/2016,00:58,1600 block Orchlee St,Brighton Heights,1,,
OFFENSE 2.0,16098170,3502,Burglary.,05/28/2016,00:58,1600 block Orchlee St,Brighton Heights,1,,
ARREST,16097875,2701,Simple Assault.,05/28/2016,01:06,800 block Suismon St,East Allegheny,1,34,M
ARREST,16097875,2706,Terroristic Threats.,05/28/2016,01:06,800 block Suismon St,East Allegheny,1,34,M
ARREST,16097875,5104,Resisting Arrest or Other Law Enforcement.,05/28/2016,01:06,800 block Suismon St,East Allegheny,1,34,M
OFFENSE 2.0,16097875,2701,Simple Assault.,05/28/2016,01:06,800 block Suismon St,East Allegheny,1,,
OFFENSE 2.0,16097875,2706,Terroristic Threats.,05/28/2016,01:06,800 block Suismon St,East Allegheny,1,,
OFFENSE 2.0,16097875,5104,Resisting Arrest or Other Law Enforcement.,05/28/2016,01:06,800 block Suismon St,East Allegheny,1,,
OFFENSE 2.0,16097930,3743,Accidents Involving Damage to Attended Veh. or Property,05/28/2016,02:20,700 block Casino Dr,Manchester,1,,
